,matchId,conversationId,playerId,chatTime,intentClass,utterance,score
112,1570,6892,SanGokKU,2259,O,sorry but u got carried bro,0.03676946461200714
113,167,683,SHA-BANG,3248,I,afk farm alch gg,0.19759924709796906
114,107,408,Pk,2600,O,gg,0.007052709814161062
115,2107,9055,"Bread, Love, and Dreams",466,O,thanks sorry,0.0013670256594195962
116,3009,12762,hommaw,116,O,he's online just 1 min TY,0.0014808280393481255
117,2021,8683,deejaygeekout,1923,A,report mid ty,0.0070254080928862095
118,3002,12741,Carl,1742,O,And ?,0.004133968148380518
119,2836,12014,Seatech,1834,A,report him,0.06554500013589859
120,357,1513,Baldur,3526,A,comment me,0.0032794431317597628
121,2656,11343,Shuiyu|亲Z,243,E,haiz keep call support so gay,0.6999726891517639
122,1895,8175,Kappador,294,O,what is this game ?,0.003657096764072776
123,764,3485,R.I.P.,2239,O,Ezz,0.21395142376422882
124,2396,10300,"face your fate, son",1881,I,so scare,0.03687337040901184
125,2641,11255,Lvrry,467,E,DUDE WTF FUCKIN RETARD U DONT DO SHIT,0.9983958601951599
126,455,1981,Trunks,1499,O,^,0.02046896517276764
127,709,3262,YourGod....HasArrived,1926,O,LOL,0.015588540583848953
128,1006,4498,RA,2247,O,:),0.024283867329359055
129,2855,12072,!Fr33^,1578,O,|and DS,0.006984649691730738
130,2396,10301,OT.xiao步,2137,O,eiiii,0.18579941987991333
131,2319,9926,välfärd,2351,O,throw of the year,0.10288913547992706
132,948,4244,KAPPA PRIDE,2753,O,still 0 team work,0.014036569744348526
133,159,649,Standin.xGod!,2185,E,how can u win with 4 peruvians on ur team ?? think about it,0.47909238934516907
134,1859,8066,Valdz,533,O,is that an old calculator his using?,0.0017207355704158545
135,566,2562,Monkey D. Luffy,3706,O,coz team comes noob and only thing left is rat lol gj Gk jk,0.6601175665855408
136,2365,10194,Stuck with these noobs,2945,O,rofl,0.04581994563341141
137,2093,8974,heha,2607,O,;p,0.008331900462508202
138,1896,8184,Enotkin,358,O,no,0.015799738466739655
139,2299,9826,Maru,3191,A,commend alche hahahah,0.12205152958631516
140,2426,10392,Stand up and scream,2295,E,4k shit,0.07843036204576492
141,2624,11162,NEGA WHUT?,1624,I,EZ wag mainis,0.2441827356815338
142,690,3136,Plank,1741,O,ty for ult  rexxar,0.017143767327070236
143,408,1708,ㅇㅅㅇ COYS,245,O,yo wtf wr are u on my friends,0.9589625000953674
144,1784,7741,Simaox,1248,O,fuckü,0.2894219160079956
145,2116,9086,Nob,750,O,lel,0.02964750863611698
146,1913,8245,ok,501,I,3k sf take it easy you know how they are,0.015072627924382687
147,566,2562,Mr. Meeseeks,3730,O,nice tower,0.010673114098608494
148,607,2750,RoTj,2007,O,u got one,0.018020739778876305
149,837,3790,Game Master Killer,2497,O,haah,0.01354518998414278
150,2214,9459,PUnknown player,2591,O,STOP DEF IDIOTS ALYANSOV NASMOTRELIS?,0.8929831981658936
151,714,3290,SKT Faker,4898,O,gg,0.007052709814161062
152,2489,10686,Fixor,2392,I,EZ PTS V SOLYANOVO,0.11920291930437088
153,2189,9371,Arcadias,2866,O,GGWP,0.020645931363105774
154,757,3458,Arakhtos,1368,O,i give up,0.033117230981588364
155,2473,10606,Suport for victory,1637,O,nice detection,0.01824677549302578
156,1871,8101,小顛,-79,O,hes coming,0.034358687698841095
157,1173,5250,"±~""Monkey D. Luffy""~±",1086,O,wtf he alwayz dc,0.2696620523929596
158,1310,5767,Onee-san,1732,O,so what are u doing beffore?,0.004914948716759682
159,2084,8928,Mamkin Business,22,O,SUQOOA,0.27318641543388367
160,439,1875,Ｂ Ｅ Ｎ Ｎ,614,O,yes ES,0.022759156301617622
161,833,3769,Smegma,1670,O,BOYS,0.06960495561361313
162,983,4373,Atnym,2578,O,3v1 mid,0.029423581436276436
163,1167,5235,fLaveuㄨ,1942,O,ya,0.029901403933763504
164,1080,4860,Emotions.,2707,O,GG,0.007052709814161062
165,728,3342,road to 3k,1467,I,easy mid report pls,0.0008040859247557819
166,91,341,GIN_ACE,2577,O,dr i think i have to hunt her,0.4735551178455353
167,1829,7944,Coffein,3392,E,IDIOT DOG,0.9899281859397888
168,1276,5657,Apple,839,I,ez sup,0.058453239500522614
169,2189,9371,bobby.shaw11,2848,O,ur not getting famapage ra,0.22312305867671967
170,2095,8983,The Nyakes- Alexithymia,1289,O,one day I will hear the lovely sound of fresh meat,0.05252167209982872
171,1417,6225,T2B2,1531,O,its 25 min game,0.007417380344122648
172,1607,7032,[H]aiise,973,O,too fast >.>,0.0684129074215889
173,1300,5731,All FKin men must die !,1606,O,FF,0.009878941811621189
174,2889,12223,Demandred,1366,A,"you're fighting rosh and going for kills in jungle mb if you got together on 1 lane and pushed, it'd be ok",0.009232214652001858
175,238,994,Yq,2284,E,noob am ez,0.37516263127326965
176,1656,7258,bobby.shaw11,1519,O,well that was embarasing,0.0832919329404831
177,66,268,Light,855,O,wirth,0.059047263115644455
178,1004,4489,TB.Thành Lê,1368,O,WTF,0.09773432463407516
179,2476,10618,gjojo,-32,O,käft,0.0373619981110096
180,1912,8237,Cringer,1448,O,YOU SAVED SK ASDIJANOSDAS,0.009340024553239346
181,742,3386,Ibis,1415,I,ez,0.010071823373436928
182,1049,4715,泷泽萝拉,1917,O,all dota plyer,0.061255354434251785
183,2266,9664,WOOOOOOOOOOOOOOOOOOO,2136,O,bye,0.017193201929330826
184,149,613,"<font face=""Segoe Script"">:)",2283,O,dont def pls i dont have money haha,0.017226237803697586
185,51,180,CxopaLaggeR,-31,I,u will lose),0.60905921459198
186,498,2199,mS.GEraLYN,725,O,uyy,0.04729369655251503
187,2308,9859,jhun pitero,1384,O,haha,0.021739592775702477
188,1861,8079,nycotic,2647,O,his muted so we dont even knw,0.06383161246776581
189,2198,9404,"Does It Offend You, Yeah?",1188,O,good bf jag,0.031618766486644745
190,462,2005,Master Mirror,1742,O,,0.5660485029220581
191,1296,5708,╕[Danger]◙,725,O,?,0.003285833168774843
192,1006,4499,Quizly,2340,O,haha,0.021739592775702477
193,31,111,GrossmeisteR,1638,O,epic fail of  axe,0.011903529986739159
194,747,3426,4xl ~O~,1459,O,i never lose with wisp mid lmao,0.02132808044552803
195,2252,9607,小鱼塘,1132,I,lol,0.015588540583848953
196,449,1948,Standin.AlfA,1882,O,sb?,0.0025459476746618748
197,2121,9116,tyler,2515,O,haha,0.021739592775702477
198,601,2715,katOshka,1813,I,ez mirana game 1st time to play this hero as a carry XD thnak you ggwpp,0.5076669454574585
199,2800,11888,CEBU_Legacy,252,O,WTB SUN STRIKE HAHAHA,0.026105914264917374
200,569,2571,madafaka',3863,O,no one notice my item,0.0023322340566664934
201,2584,11039,Zefear,2976,A,bh commend,0.003241359954699874
202,1031,4632,ShADoOW,921,O,kjkustu wtf vs 5,0.11431907117366791
203,1270,5630,Zero97M,1430,O,yea end fast we are paper lol,0.0574403814971447
204,115,436,i cri evry tiem,2704,I,ez,0.010071823373436928
205,249,1050,Rick,1820,E,disrupter is asshole,0.7074552178382874
206,1173,5255,VALAR MORGHULIS,2035,E,aa rapes alche,0.607517659664154
207,2667,11375,Rahel Marshella Valencia,2952,O,HAPPY DEFF,0.1201288029551506
208,666,3022,scar,1438,O,run am,0.009708477184176445
209,1062,4794,Areo Hotah,1805,O,it is not at 30min,0.0025509123224765062
210,1336,5855,Kardz D Sungkit,2513,O,really? hahaha,0.022933565080165863
211,1707,7432,Ywp,1494,O,we've paused too many times,0.0026574309449642897
212,2393,10282,Zcygqamb,1289,O,i bought the culling blade just for you <3,0.07490527629852295
213,1015,4546,ResurrectioN,1245,O,(,0.0065388246439397335
214,707,3242,>>{D}-Go{D}<<,514,O,kuunka too gooddddddddddddd,0.06910072267055511
215,491,2150,[NCSU] Trex,-39,O,have a fun game brown,0.0976482406258583
216,1174,5261,Catersaurus Rex,2896,O,kfc wifi,0.010923455469310284
217,540,2458,Chilllax IV,1934,O,HHAHA HAHA,0.029284456744790077
218,2775,11804,Why girls so serious Me ???,1860,O,haha,0.021739592775702477
219,2041,8769,tws,1507,O,these randoms,0.19253936409950256
220,45,167,Theta,3091,E,"My team is feeding so much, our team name is Soup Kitchen",0.022243669256567955
221,2302,9832,Pyshco white,1678,O,end,0.01353214867413044
222,2190,9381,ChiCKEn TiKkA (XtrA SpiCY),3052,E,GG NOOBS ez life ez noobs,0.8685482740402222
223,1228,5462,mizu <·^(__)---,1972,O,fab,0.013312314637005329
224,637,2861,L-E-N-G ♛,332,O,w,0.004459704738110304
225,2121,9116,akasaka,2575,O,its cause no good supp,0.02132808044552803
226,1508,6687,oh_my_gosh,2427,E,gg noob team too late to put wards,0.7682119607925415
227,1229,5465,Shinichi Saitama,887,O,gg,0.007052709814161062
228,532,2391,Newb,-27,O,GLHF,0.024492992088198662
229,52,189,Alejandro,3362,A,commend me,0.013623706996440887
230,513,2283,HYTHAM^_^,4025,O,i alt f4 WAHAHHA,0.15297888219356537
231,1760,7631,"|  A  ""  R  ""  K  |",1067,O,nop you only can play riki,0.1718936413526535
232,310,1320,PJSalt,2375,O,lol umad,0.09568694233894348
233,2352,10113,[Up`Sur]FlacoEncocado( ͡° ͜�,1950,O,finish,0.011008186265826225
234,706,3233,FaceLessMars73,-40,O,really? forever is just a word dude,0.021267013624310493
235,2895,12255,-Zebrog; #nakamazoned,2477,I,play with monogolian,0.03268224000930786
236,2115,9084,Susklei......!,3072,O,lag ?,0.0020507434383034706
237,1654,7245,"Thomas ""Tom"" Cat",1346,O,why,0.019160708412528038
238,139,532,T125,2131,O,GG,0.007052709814161062
239,1228,5462,sibe,1998,O,4 eyes cram it,0.18720696866512299
240,1628,7122,Woody Woodpecker,1358,O,rly?,0.010209054686129093
241,2504,10750,The Kite String Tangle,2123,I,ez mid,0.012685960158705711
242,318,1361,November,1454,I,From 6k down to here,0.04038906842470169
243,2966,12589,tintinzs,1311,O,ggo fin,0.06261702626943588
244,2189,9369,bobby.shaw11,2475,O,ahaha ahaahaah,0.044680871069431305
245,952,4268,fam,1250,O,sure,0.0427221953868866
246,2931,12417,Kappa,2007,A,ever!!! reported please,0.002540992572903633
247,126,486,Bob,1842,O,WTF,0.09773432463407516
248,1560,6853,如花,2582,O,RUn?,0.005332885775715113
249,1444,6370,sci,888,O,lol,0.015588540583848953
250,2093,8974,Ｆｅｌｔ,2683,E,its your moms name,0.0772387832403183
251,730,3352,iFlameMorons,2283,O,fuck,0.04288224130868912
252,2504,10751,Mothrich,2429,O,no bb?,0.002217013156041503
253,1101,4941,hammo,111,E,resdtart go,0.020508162677288055
254,889,4004,baneofblabs,2931,O,gg wp,0.010986942797899246
255,1494,6605,EpicFaiL,1015,O,sad,0.029901403933763504
256,1223,5448,MrProBossGuy,1643,O,lol,0.015588540583848953
257,1584,6950,froz,36,A,only  1 report per game count   ^^,0.0007808885420672596
258,1762,7637,WaaDaaFaak!?,647,O,nice game,0.03289904072880745
259,1819,7890,ＪｕｎｋｅＹ,2241,O,LATE,0.01540972851216793
260,2658,11352,Thx volvo for fix ss,229,E,stupid game,0.952397346496582
261,655,2963,Freeze,607,O,skill,0.02203226275742054
262,2291,9794,rYaiEn,1145,O,gg,0.007052709814161062
263,1808,7858,FzFz,2070,O,happy def top mid,0.0053640566766262054
264,2104,9040,TULANG AYAM KFC,1379,O,Haha,0.021739592775702477
265,1550,6808,He||scream.,2292,E,ez noob silencer,0.4210904836654663
266,1363,5972,Futanari AutoFellatio,602,O,okay?,0.006564248353242874
267,760,3463,wut,1316,O,LOL BLAME TIME,0.06244529038667679
268,2250,9602,JosephJohn*,2224,O,./.,0.012088716961443424
269,1548,6804,[LP]^fredo^,1757,O,nc,0.008577484637498856
270,482,2111,That why i lose!!,1528,O,say something mir?,0.010368156246840954
271,1622,7084,FUK DAT BITCH LIKE groceries,1534,O,pro arrows,0.020685460418462753
272,2731,11653,Otkraigazo,-52,O,haha,0.021739592775702477
273,1457,6462,@ARTERENZY Official,2823,O,gg gg carrys i bb i end dis ty,0.5956395864486694
274,1438,6359,Saucey,2424,O,hard game kappa,0.007680746726691723
275,1796,7790,shado lap,-48,O,ｓｈｅ？！,0.0466814748942852
276,311,1323,Ĝ҉ Ǻ҉ Ӎ҉ Ế҉ Ʀ,11,O,sure why not,0.02031290903687477
277,1741,7529,YORKSHIRE,1254,O,yes i will pay later siap bos,0.04107588902115822
278,1689,7354,sojtucker,2017,I,gg ez,0.07463503628969193
279,1686,7334,Pineapple KAMIKAZE,1850,O,end,0.01353214867413044
280,333,1422,HOWWWWWW?,2123,E,FUCKING BRAIN! MY HEAD ACHE}] WHATS WRONGGGG OUCH!,0.1886974424123764
281,526,2348,[]daNSon[],595,O,??,0.005469274707138538
282,1096,4911,| Phil,1716,O,why u hate your mate?,0.4679015576839447
283,2236,9549,Hagoromo Ōtsutsuki,521,E,KUTN GOT M] wAS FUKING ROUND FOR TOO LONG finally u call for noob hlp,0.8073087334632874
284,2161,9261,Lydia_D.Wannerland,2664,O,then + xboct,0.18257123231887817
285,2183,9339,xny,2387,O,me 2,0.013299493119120598
286,2641,11261,HELENA BEAT,3063,O,GGWP,0.020645931363105774
287,2969,12607,LocoLanDBetaLan,2038,I,alchemist feed,0.007176882121711969
288,656,2979,C7H5N3O6,1341,E,fuck that,0.08108211308717728
289,1487,6593,Joe,1082,O,i tried :(,0.001976184081286192
290,2760,11751,nofun,2271,O,ff mid,0.007052709814161062
291,1284,5685,Za!nsta,2028,O,with the will of wk GG wk owned tiny so bad his mther knows,0.2255871742963791
292,1084,4869,tacticles,1688,O,desperate?,0.002074867021292448
293,930,4176,BRS-,2198,O,we lost,0.017900168895721436
294,2994,12700,fuCKoff!,1960,O,GRET JUST spam ursa everysingle game,0.24935582280158997
295,312,1336,BR^2307BC,2502,E,report puck pls,0.0022387211211025715
296,2475,10616,Mercy,2731,O,Ggwp,0.020645931363105774
297,2461,10542,4ez,2917,O,1z1,0.032497502863407135
298,2302,9834,SPODERMAN,2061,O,LOL,0.015588540583848953
299,944,4233,Samvis Gammegod,1603,O,,0.4722689390182495
300,1183,5311,C.C.,-2,O,LMAO 5 top,0.007066401187330484
301,482,2109,ＳｈｉｅｌｄＨｅｒｏ,182,O,0,0.0072890776209533215
302,29,105,龘龖,2926,O,juz a game,0.04845096170902252
303,1087,4892,PRS.蒂莫西,2692,A,give it or unpause,0.021739592775702477
304,648,2932,honaKING,2877,O,HAHA,0.021739592775702477
305,1002,4470,MODARCOCOTMU SU,1411,O,hha,0.018003465607762337
306,777,3547,Wolf Assault,2462,O,so easyyyyyyyyyyyyyyyyyyy,0.09807932376861572
307,1561,6855,XAO_LIN,543,E,fukcing necro rp necro,0.40860119462013245
308,1826,7933,Moиzα Иōōzє,1460,O,ty :D,0.004166256170719862
309,817,3676,forestfaiRY,659,O,heard you guys like ur medusa's freefarmed some first timer TA here,0.13072867691516876
310,2875,12159,яцѕѕiдиs дяe ğдұ,3054,O,u have such low heroes go play league pls,0.7792378664016724
311,1147,5165,Kamote,1892,I,EZ EZ EZ,0.005652877036482096
312,365,1546,sulit,2967,O,ggw,0.009936418384313583
313,1393,6105,Your Mama Jokes,81,O,in game,0.034423548728227615
314,436,1859,fake world wonderland,-12,E,FUCK U BROWN,0.9971771240234375
315,469,2038,USDP Sure Win,1535,O,GG,0.007052709814161062
316,1711,7447,Tree Stump,3175,E,1v1 noobs,0.7771307229995728
317,2560,10938,GREEN,2225,O,go ff,0.06512755155563354
318,2994,12699,Y u i c h i ‚ô•,1764,E,haha u so bad shut the fuck up,0.998121440410614
319,1574,6927,Uchiha Madara,850,O,best support,0.004182493779808283
320,2994,12697,Rolly,1152,E,rofl love idiots like you lion,0.9969186782836914
321,652,2952,Grooting Your Mum,2923,E,lil bitch,0.17391866445541382
322,2576,10987,CoMe_BaCK,881,O,what you wanted ? ))),0.0024968276266008615
323,1971,8480,Blackbird >_<,2404,O,sps,0.007052709814161062
324,2464,10552,JUST DONT,541,O,wth,0.03182874992489815
325,786,3579,500 ping delay i press jor,2171,A,remember to do some damage if not u afk,0.6670392155647278
326,1707,7432,Ywp,1494,O,raise the white flag,0.056966379284858704
327,2236,9550,SeNpAi_2StOnE,674,E,2 stepd noob,0.7961340546607971
328,2252,9608,Derek is back 5 %,1373,O,xdddd,0.2400612235069275
329,1654,7245,"""Envy""",1347,O,lol,0.015588540583848953
330,830,3765,Steven Immanuel,1839,I,Fail slardar,0.5745439529418945
331,699,3200,Spooderman,2908,O,good thing you guys are devoting so much to kill me and letting naga do her thing,0.7555468082427979
332,656,2981,devilonearth666,2876,O,no you didnt,0.012527931481599808
333,1049,4715,Just Play,2027,O,ggwp,0.020645931363105774
334,931,4189,Gem@,3290,O,gg,0.007052709814161062
335,2357,10143,Ywp,-44,O,my dad indian,0.1041579619050026
336,78,306,I Bought [A] Watch Last Year,1784,E,pussy at the door,0.3106420934200287
337,1210,5413,Yato ^,1483,O,the es 0:00 no stun tard so wp,0.25645938515663147
338,187,798,xX360NOSCOPE420BLAZEITXx,2319,O,TA,0.030014920979738235
339,2190,9372,x0x,-64,E,cyka dazzle,0.05065837875008583
340,1416,6222,cocodino,1827,O,ll (:,0.01958741992712021
341,1899,8197,Simply amazin ☻,3013,O,no ur only a baby,0.04236419126391411
342,56,216,Name.loss,2789,O,#NAME?,0.002439129399135709
343,2286,9762,Algesor,479,O,You're right That was lol funny,0.004895880818367004
344,751,3438,Cobalt 60,2748,O,gg im done,0.0221377182751894
345,2417,10372,Karasuno,2198,E,Shit.,0.12694743275642395
346,2532,10865,Vanilla Bear,1472,O,what balls,0.5513774752616882
347,1619,7069,tralalaalala,2802,O,cant handle,0.03286798298358917
348,2983,12647,¬¥Dross,1732,E,peru win <3,0.005139611195772886
349,2021,8679,League of Legends,383,A,20,0.03941638767719269
350,502,2225,Borger King,1306,O,hahaha its int dude me?,0.055259641259908676
351,1967,8452,Fire,2592,O,THIS GYRO,0.02029348537325859
352,346,1485,MARLAN,2706,O,i wish i had a team,0.014971479773521423
353,1986,8550,DRUIDZ.Law!,486,O,:3,0.008728266693651676
354,1778,7693,BlueBanana,262,O,gg wp,0.010986942797899246
355,29,106,龘龖,3389,I,TRY HARD?,0.0019154996844008565
356,92,347,4Head,1333,O,wr is doing fine,0.005353646352887154
357,52,189,[NEXUS] CH@NgO :P,3358,O,gg,0.007052709814161062
358,2258,9632,Cassss,2019,E,fucking noobs PLEASE GIVE A CHALLENGE NEXT TIME,0.9531443119049072
359,801,3630,ウラフザク,3739,O,gg,0.007052709814161062
360,1502,6644,The Red Comet,2653,O,Lol,0.015588540583848953
361,392,1671,PUNX,1090,O,LOL,0.015588540583848953
362,2739,11682,R.oUcHtA  ^.........^,1960,O,ty,0.003579642390832305
363,238,994,sad,2197,O,wow,0.018404891714453697
364,295,1246,Dr. Zoidberg,464,O,no such ting in doto,0.03152918815612793
365,2367,10208,LazyHero,2927,O,gg wp,0.010986942797899246
366,2055,8816,Louweak,275,O,u dont have to care,0.18476751446723938
367,1688,7346,Smurfy||If u cant carry STFU,3218,E,were fucked up only 1 carry :(,0.5069041848182678
368,305,1287,Torty...,1845,E,ez CRYSTAL perra la ptmr vete xonshaotmare noob,0.4348062574863434
369,2921,12392,Rock_Donger,3147,O,ty and have a nice day,0.01061142049729824
370,183,770,Wise #BobRoss,4220,E,cats are great. fuck dogs,0.26303109526634216
371,1116,5030,2gay 4rtzy,1660,E,fuck don't farm veno,0.5695533752441406
372,3009,12772,Besiiboy,2830,O,gg wp guys :) ty for the game!,0.0020547446329146624
